GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping
909,1345777,Everybody's Famous,2000,613249,613249,,,,,,Pass,Pass
911,462713,The Naked City,1948,571105,571105,,,,,,Pass,Pass
912,470200,Marriage Italian Style,1964,572507,572507,,,,,,Pass,Pass
913,462673,Champion,1949,74928,74928,,,,,,Pass,Pass
921,1075877,Valmont,1989,596330,596330,,,,,,Pass,Pass
926,1078102,Two for the Seesaw,1962,165100,165100,,,,,,Pass,Pass
931,451150,Trading Places,1983,959986,959986,,,,,,Pass,Pass
932,982878510,Love Story,1970,80492,80492,,,,,,Pass,Pass
934,437842,What's Eating Gilbert Grape,1993,64802,64802,,,,,,Pass,Pass
935,430115,What's New Pussycat?,1965,67660,67660,,,,,,Pass,Pass
936,1056765,Cleopatra,1963,55452,55452,,,,,,Pass,Pass
938,422877,Summer Rental,1985,56075,56075,,,,,,Pass,Pass
940,1074569,Wild in the Streets,1968,52375,52375,,,,,,Pass,Pass
964,437015,Guadalcanal Diary,1943,69580,69580,,,,,,Pass,Pass
1126,430142,Hombre,1967,79213,79213,,,,,,Pass,Pass
1132,1525566,Paid in Full,2002,65644,65644,,,,,,Pass,Pass
1136,1078734,The Great Mouse Detective,1986,86190,86190,,,,,,Pass,Pass
1137,1628739,Backflash,2002,626148,626148,,,,,,Pass,Pass
1140,442897,Top Secret!,1984,57370,57370,,,,,,Pass,Pass
1142,990543037,Girls in Prison,1994,23657,23657,,,,,,Pass,Pass
1144,34610,Siberian Lady Macbeth,1962,509858,509858,,,,,,Pass,Pass
1146,1485072,XXX,2002,82756,82756,,,,,,Pass,Pass
1150,1452572,Dahmer,2002,619110,619110,,,,,,Pass,Pass
1159,456097,Bowery at Midnight,1942,570166,570166,,,,,,Pass,Pass
1160,1486758,Hey Arnold! The Movie,2002,40716,40716,,,,,,Pass,Pass
1161,1345670,The Serpent's Kiss,1997,613233,613233,,,,,,Pass,Pass
1165,1464987,Ted Bundy,2002,80500,80500,,,,,,Pass,Pass
1167,1545967,The Surge,2002,622896,622896,,,,,,Pass,Pass
1170,1058227,The Big Knife,1955,95490,95490,,,,,,Pass,Pass
1174,456632,8 Heads in a Duffel Bag,1997,54917,54917,,,,,,Pass,Pass
1175,1073311,Transylvania 6-5000,1985,584966,584966,,,,,,Pass,Pass
1176,436640,Vamp,1986,65558,65558,,,,,,Pass,Pass
1179,1487078,The Land Before Time IX: Journey to Big Water,2002,4319,4319,,,,,,Pass,Pass
1181,1088170,The Land Before Time II: The Great Valley Adventure,1994,2146,2146,,,,,,Pass,Pass
1184,1066208,The Knack...and How to Get It,1965,163139,163139,,,,,,Pass,Pass
1186,1068870,The Long Goodbye,1973,53990,53990,,,,,,Pass,Pass
1190,2353784,Citizen Toxie: The Toxic Avenger IV,2001,121201,121201,,,,,,Pass,Pass
1197,1067548,The Rocking Horse Winner,1949,581597,581597,,,,,,Pass,Pass
1199,425376,Frances,1982,566988,566988,,,,,,Pass,Pass
1200,1063982,House II: The Second Story,1987,55437,55437,,,,,,Pass,Pass
1201,459325,House,1986,50279,50279,,,,,,Pass,Pass
1204,1062404,The Mirror Crack'd,1980,96477,96477,,,,,,Pass,Pass
1205,1094578,Hopscotch,1980,105800,105800,,,,,,Pass,Pass
1211,1590087,Code Unknown,2000,624706,624706,,,,,,Pass,Pass
1214,41357,Hellraiser,1987,56953,56953,,,,,,Pass,Pass
1215,1061977,Flowers in the Attic,1987,56179,56179,,,,,,Pass,Pass
1216,1055494,The Care Bears Movie,1985,575122,575122,,,,,,Pass,Pass
1217,437992,Stormy Monday,1988,85058,85058,,,,,,Pass,Pass
1219,1474745,Hellraiser VI: Hellseeker,2002,6759,6759,,,,,,Pass,Pass
1221,1311132,Things Behind the Sun,2001,83608,83608,,,,,,Pass,Pass
1223,41725,Hercules in the Haunted World,1961,12258116,12258116,,,,,,Pass,Pass
1226,1506310,Stealing Harvard,2002,62922,62922,,,,,,Pass,Pass
1228,1546126,Borstal Boy,2000,622918,622918,,,,,,Pass,Pass
1232,1482914,Baran,2001,67673,67673,,,,,,Pass,Pass
1235,467288,Triumph of the Spirit,1989,55501,55501,,,,,,Pass,Pass
1236,1449819,Kissing Jessica Stein,2001,62502,62502,,,,,,Pass,Pass
1239,1423846,Donnie Darko,2001,67348,67348,,,,,,Pass,Pass
1240,454772,Taps,1981,53383,53383,,,,,,Pass,Pass
1242,1421011,No Such Thing,2001,61795,61795,,,,,,Pass,Pass
1243,1431015,Clockstoppers,2002,62154,62154,,,,,,Pass,Pass
1244,1075430,Cinema Paradiso,1988,72149,72149,,,,,,Pass,Pass
1245,982759700,The Man from Snowy River,1982,77587,77587,,,,,,Pass,Pass
1248,426695,Soapdish,1991,67546,67546,,,,,,Pass,Pass
1252,449354,Monkey Business,1952,82119,82119,,,,,,Pass,Pass
1256,1441992,The Cat's Meow,2001,61871,61871,,,,,,Pass,Pass
1257,1658579,Shaolin Soccer,2001,68089,68089,,,,,,Pass,Pass
1259,1441827,Changing Lanes,2002,67839,67839,,,,,,Pass,Pass
1260,1342173,Epoch,2001,83611,83611,,,,,,Pass,Pass
1268,1068914,Slap Shot,1977,80875,80875,,,,,,Pass,Pass
1270,1404793,Slap Shot 2: Breaking the Ice,2002,12259685,12259685,,,,,,Pass,Pass
1273,443529,Trees Lounge,1996,671198,671198,,,,,,Pass,Pass
1274,1742655,Manic,2001,629482,629482,,,,,,Pass,Pass
1280,1525503,Treasure Planet,2002,67958,67958,,,,,,Pass,Pass
1285,1708828,Interview with the Assassin,2002,628718,628718,,,,,,Pass,Pass
1286,1518139,Far from Heaven,2002,77644,77644,,,,,,Pass,Pass
1290,1495571,The Isle,2000,620791,620791,,,,,,Pass,Pass
1291,1544185,The Hours,2002,62162,62162,,,,,,Pass,Pass
1292,1673167,Morvern Callar,2002,627633,627633,,,,,,Pass,Pass
1293,1387537,Brother,1997,615475,615475,,,,,,Pass,Pass
1296,1632830922,Left Behind II: Tribulation Force,2002,901426,5978,"[{'source_projectx_id_mapped': 'rovi_id:1640545,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":210,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1296'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1632830922,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":255,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1298,1498291,All or Nothing,2002,[74170],Nil,,,,,,source_id not ingested,Fail
1308,1544174,Punch-Drunk Love,2002,90346,90346,,,,,,Pass,Pass
1312,1534266,Bloody Sunday,2002,68453,68453,,,,,,Pass,Pass
1313,1552139,Heaven,2002,71114,71114,,,,,,Pass,Pass
1316,1056269,Death of a Salesman,1985,107925,107925,,,,,,Pass,Pass
1317,223065,The Wall,2002,547819,547819,,,,,,Pass,Pass
1318,1596629,Eight Crazy Nights,2002,64172,64172,,,,,,Pass,Pass
1320,1536802,Equilibrium,2002,71546,71546,,,,,,Pass,Pass
1321,1535554,Star Trek: Nemesis,2002,64121,64121,,,,,,Pass,Pass
1322,1539210,Max,2002,622594,622594,,,,,,Pass,Pass
1324,1518470,Maid in Manhattan,2002,69865,69865,,,,,,Pass,Pass
1325,1518159,The Wild Thornberrys Movie,2002,62440,62440,,,,,,Pass,Pass
1326,1555177,Nicholas Nickleby,2002,70413,70413,,,,,,Pass,Pass
1327,1535630,The Pianist,2002,116624,116624,,,,,,Pass,Pass
1328,462239,Female Perversions,1996,52686,52686,,,,,,Pass,Pass
1332,422622,Jane Eyre,1996,61807,61807,,,,,,Pass,Pass
1334,426805,Citizen Ruth,1996,61021,61021,,,,,,Pass,Pass
1336,427248,The Journey of August King,1995,567201,567201,,,,,,Pass,Pass
1337,1087257,Roadracers,1994,22265,22265,,,,,,Pass,Pass
1338,437815,Ethan Frome,1993,568530,568530,,,,,,Pass,Pass
1341,1535566,Adaptation.,2002,63544,63544,,,,,,Pass,Pass
1346,432863,Empire of the Ants,1977,567723,567723,,,,,,Pass,Pass
1347,1060998,A Kiss Before Dying,1956,73940,73940,,,,,,Pass,Pass
1352,472266,Miller's Crossing,1990,50748,50748,,,,,,Pass,Pass
1353,1073485,Why Didn't They Ask Evans?,1980,394935,394935,,,,,,Pass,Pass
1358,1561058,Anger Management,2003,64132,64132,,,,,,Pass,Pass
1362,1569899,Daddy Day Care,2003,81565,81565,,,,,,Pass,Pass
1369,1539205,Gacy,2003,211430,211430,,,,,,Pass,Pass
1370,2478437,Howling 3: The Marsupials,1987,206327,206327,,,,,,Pass,Pass
1371,435455,Beat Street,1984,568021,568021,,,,,,Pass,Pass
1374,1094686,Heavens Above!,1963,595272,595272,,,,,,Pass,Pass
1375,1536059,Full Contact,1992,62281,62281,,,,,,Pass,Pass
1381,1544187,Basic,2003,64018,64018,,,,,,Pass,Pass
1382,460417,Mosquito Squadron,1969,154140,154140,,,,,,Pass,Pass
1384,1054613,Attack!,1956,122500,122500,,,,,,Pass,Pass
1386,1054392,Battle of Britain,1969,109746,109746,,,,,,Pass,Pass
1388,463054,633 Squadron,1964,571154,571154,,,,,,Pass,Pass
1391,1477691,Merci Pour Le Chocolat,2000,620220,620220,,,,,,Pass,Pass
1396,1747343,Sex Is Comedy,2002,629702,629702,,,,,,Pass,Pass
1398,1055489,Car Wash,1976,81950,81950,,,,,,Pass,Pass
1402,1562786,Air Bud Spikes Back,2003,4407,4407,,,,,,Pass,Pass
1405,1569932,Hollywood Homicide,2003,65797,65797,,,,,,Pass,Pass
1406,1565791,Charlie's Angels: Full Throttle,2003,63879,63879,,,,,,Pass,Pass
1407,1619708,Jet Lag,2002,63651,63651,,,,,,Pass,Pass
1413,428662,Casual Sex?,1988,58954,58954,,,,,,Pass,Pass
1416,436799,The Water Babies,1978,568380,568380,,,,,,Pass,Pass
1417,457243,Cosi,1996,570293,570293,,,,,,Pass,Pass
1418,436463,10 to Midnight,1983,87845,87845,,,,,,Pass,Pass
1419,1524850,Darkness Falls,2003,63658,63658,,,,,,Pass,Pass
1420,1132573,God Said Ha!,1998,598216,598216,,,,,,Pass,Pass
1423,434927,A Little Sex,1982,567804,567804,,,,,,Pass,Pass
1424,1576894,Betrayal,2003,64786,64786,,,,,,Pass,Pass
1427,472905,Cry the Beloved Country,1995,572977,572977,,,,,,Pass,Pass
1428,1518176,Paper Soldiers,2002,4410,4410,,,,,,Pass,Pass
1431,1555724,Sordid Lives,2000,623318,623318,,,,,,Pass,Pass
1433,18129247,Audition,2000,58239,58239,,,,,,Pass,Pass
1435,424908,American Me,1992,52511,52511,,,,,,Pass,Pass
1436,426757,Blue in the Face,1995,62317,62317,,,,,,Pass,Pass
1440,1065119,Otello,1986,580284,580284,,,,,,Pass,Pass
1441,426985,Smoke,1995,49835,49835,,,,,,Pass,Pass
1442,1065954,Pauline at the Beach,1983,106542,106542,,,,,,Pass,Pass
1443,436457,The Black Stallion Returns,1983,121673,121673,,,,,,Pass,Pass
1447,1548710,Identity,2003,89608,89608,,,,,,Pass,Pass
1448,1571913,The Safety of Objects,2002,91425,91425,,,,,,Pass,Pass
1452,430271,North Shore,1987,70283,70283,,,,,,Pass,Pass
1462,1607884,Lost in La Mancha,2002,89350,89350,,,,,,Pass,Pass
1467,1536789,Tears of the Sun,2003,100983,100983,,,,,,Pass,Pass
1468,1552763,The Hunted,2003,62678,62678,,,,,,Pass,Pass
1472,470740,Chattahoochee,1989,72612,72612,,,,,,Pass,Pass
1473,1562743,Gigli,2003,70430,70430,,,,,,Pass,Pass
1475,1565596,S.W.A.T.,2003,73493,73493,,,,,,Pass,Pass
1477,459938,Sleeping with the Enemy,1991,69066,69066,,,,,,Pass,Pass
1479,426777,Earthquake,1974,52526,52526,,,,,,Pass,Pass
1485,1570250,The Medallion,2003,68377,13554612,"[{'source_projectx_id_mapped': 'rovi_id:7142712988,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":84,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1485'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1570250,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
1488,1600518,Killing Emmett Young,2002,69176,69176,,,,,,Pass,Pass
1489,1058559,The Ghoul,1933,169713,169713,,,,,,Pass,Pass
1490,90340,Squirm,1976,524182,524182,,,,,,Pass,Pass
1492,1622213,Love the Hard Way,2003,97974,97974,,,,,,Pass,Pass
1493,1777032,No Turning Back,2002,71413,71413,,,,,,Pass,Pass
1494,13016,Burnt Offerings,1976,163068,163068,,,,,,Pass,Pass
1497,426837,Double Indemnity,1944,65993,65993,,,,,,Pass,Pass
1504,1066671,Rain Man,1988,66390,66390,,,,,,Pass,Pass
1506,429075,Duck Soup,1933,74040,12391410,"[{'source_projectx_id_mapped': 'rovi_id:6884443943,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":576,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1506'}]","[{'rovi_projectx_id_mapped': 'rovi_id:429075,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
1508,430936,Back to School,1986,85636,882151,"[{'source_projectx_id_mapped': 'rovi_id:1345586826,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1638,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1508'}]","[{'rovi_projectx_id_mapped': 'rovi_id:430936,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
1512,1081199,Brother's Keeper,1992,589029,589029,,,,,,Pass,Pass
1515,430707,Sgt. Pepper's Lonely Hearts Club Band,1978,610738,610738,,,,,,Pass,Pass
1517,443346,Monty Python's The Meaning of Life,1983,60629,60629,,,,,,Pass,Pass
1520,11897232,I.Q.,1994,949740,949740,,,,,,Pass,Pass
1523,424824,Mighty Morphin Power Rangers: The Movie,1995,55368,55368,,,,,,Pass,Pass
1524,1060001,They Made Me a Fugitive,1947,51883,51883,,,,,,Pass,Pass
1525,1069797,More American Graffiti,1979,72649,72649,,,,,,Pass,Pass
1526,1095385,The Brave Little Toaster Goes to Mars,1998,186584,186584,,,,,,Pass,Pass
1527,57911,Mad Monster Party,1967,515791,515791,,,,,,Pass,Pass
1529,133057,The Brave Little Toaster to the Rescue,1997,183192,183192,,,,,,Pass,Pass
1531,436779,Regarding Henry,1991,50115,50115,,,,,,Pass,Pass
1533,1066852,Romantic Comedy,1983,581282,581282,,,,,,Pass,Pass
1534,425704,The Shakiest Gun in the West,1968,567023,567023,,,,,,Pass,Pass
1536,1056708,Border Cop,1980,51343,51343,,,,,,Pass,Pass
1537,435662,Kiss Me Stupid,1964,74837,74837,,,,,,Pass,Pass
1539,1066316,Revenge of the Ninja,1983,55828,55828,,,,,,Pass,Pass
1540,1563167,Spliced,2002,3517,3517,,,,,,Pass,Pass
1541,1069693,Lianna,1983,582816,582816,,,,,,Pass,Pass
1542,1551685,Bartleby,2001,623200,623200,,,,,,Pass,Pass
1550,454891,The 300 Spartans,1962,71110,71110,,,,,,Pass,Pass
1552,1072442,Rage of Honor,1987,584420,584420,,,,,,Pass,Pass
1553,1068481,Juggernaut,1974,582177,582177,,,,,,Pass,Pass
1555,8212234,Catch the Heat,1987,364753,364753,,,,,,Pass,Pass
1556,458482,The Private Life of Sherlock Holmes,1970,130757,130757,,,,,,Pass,Pass
1561,452944,Children of the Revolution,1996,569605,569605,,,,,,Pass,Pass
1563,458095,The Big One,1997,121515,121515,,,,,,Pass,Pass
1567,1072499,Terror in a Texas Town,1958,110315,110315,,,,,,Pass,Pass
1569,1075461,Intimate Power,1989,586061,110332,"[{'source_projectx_id_mapped': 'rovi_id:1083309,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":552,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1569'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1075461,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":18,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1570,453155,Popeye,1980,569656,569656,,,,,,Pass,Pass
1571,1552769,The Hitcher II: I've Been Waiting,2003,12259865,12259865,,,,,,Pass,Pass
1572,1073207,Zulu,1964,79934,79934,,,,,,Pass,Pass
1581,1612307,Picture Claire,2001,69721,69721,,,,,,Pass,Pass
1583,1563444,Camp,2003,101385,101385,,,,,,Pass,Pass
1593,435297,Terminator 2: Judgment Day,1991,12258321,12258321,,,,,,Pass,Pass
1600,446580,My Left Foot,1989,57292,57292,,,,,,Pass,Pass
1601,1609517,Swimming Pool,2003,65162,65162,,,,,,Pass,Pass
1604,1592005,Girls Will Be Girls,2003,624693,624693,,,,,,Pass,Pass
1623,1578618,Once Upon a Time in Mexico,2003,86538,86538,,,,,,Pass,Pass
1625,1585637,Yossi & Jagger,2002,113057,113057,,,,,,Pass,Pass
1626,990708570,Lost in Translation,2003,74456,74456,,,,,,Pass,Pass
1646,982760715,Alice in Wonderland,1951,91177,91177,,,,,,Pass,Pass
1649,1595535,The Hebrew Hammer,2003,624818,624818,,,,,,Pass,Pass
1653,982878516,Once Upon a Time in the West,1968,93995,93995,,,,,,Pass,Pass
1669,18765597,Heat,1986,596572,596572,,,,,,Pass,Pass
1681,1061326,The Last Laugh,1924,73977,73977,,,,,,Pass,Pass
1689,1075417,Babar: The Movie,1989,586049,586049,,,,,,Pass,Pass
1702,448931,Stanley & Iris,1990,59213,59213,,,,,,Pass,Pass
1704,435821,Scream Blacula Scream!,1973,568148,568148,,,,,,Pass,Pass
1708,1073493,The Wilby Conspiracy,1975,104595,104595,,,,,,Pass,Pass
1717,1627947,Comic Book: The Movie,2004,191809,191809,,,,,,Pass,Pass
1740,1747470,The Machinist,2004,87229,87229,,,,,,Pass,Pass
1745,1730879,Primer,2005,682190,682190,,,,,,Pass,Pass
1750,1086241,Picture Bride,1995,781099,781099,,,,,,Pass,Pass
1754,426807,Curdled,1996,61819,61819,,,,,,Pass,Pass
1762,424006,American Heart,1992,61016,61016,,,,,,Pass,Pass
1764,1650166,The Skulls III,2004,5805,5805,,,,,,Pass,Pass
1774,435615,Dead Heat,1988,61282,61282,,,,,,Pass,Pass
1781,471220,High Art,1998,61721,61721,,,,,,Pass,Pass
1785,1083919,Shining Through,1992,64943,64943,,,,,,Pass,Pass
1787,1082092,Laws of Gravity,1992,93343,93343,,,,,,Pass,Pass
1801,1620415,The Third Wheel,2002,75256,75256,,,,,,Pass,Pass
1802,429714,Little Monsters,1989,54323,54323,,,,,,Pass,Pass
1814,1067670,Shoeshine,1946,581672,581672,,,,,,Pass,Pass
1818,443374,Map of the Human Heart,1993,12258458,12258458,,,,,,Pass,Pass
1819,457112,Half Baked,1998,53216,53216,,,,,,Pass,Pass
1821,464239,A Room with a View,1985,57787,57787,,,,,,Pass,Pass
1822,424639,Going Ape!,1981,566945,566945,,,,,,Pass,Pass
1823,435644,Deadly Blessing,1981,52665,52665,,,,,,Pass,Pass
1828,72092,Paris Is Burning,1990,519472,519472,,,,,,Pass,Pass
1829,253502,Savage Island,2005,550723,550723,,,,,,Pass,Pass
1831,2305867,Issues 101,2002,200389,200389,,,,,,Pass,Pass
1839,2113620,The Circuit 2,2003,197479,197479,,,,,,Pass,Pass
1843,455496,Return to Horror High,1987,570108,570108,,,,,,Pass,Pass
1849,215645,Mere Yaar Ki Shaadi Hai,2002,546868,546868,,,,,,Pass,Pass
1852,1055675,The Border,1982,116715,116715,,,,,,Pass,Pass
1853,1534718,Dilwale Dulhania Le Jayenge,1995,764403,764403,,,,,,Pass,Pass
1854,428620,Trainspotting,1996,81717,81717,,,,,,Pass,Pass
1856,1639352,Carolina,2003,191869,191869,,,,,,Pass,Pass
1858,422875,Summer School,1987,72417,72417,,,,,,Pass,Pass
1862,215376,Kedma,2002,546825,546825,,,,,,Pass,Pass
1863,1660415,Showboy,2002,959271,959271,,,,,,Pass,Pass
1866,448364,Cop Land,1997,52688,52688,,,,,,Pass,Pass
1872,83540,The Scarlet Clue,1945,522483,522483,,,,,,Pass,Pass
1875,1713334,Vanity Fair,2004,67976,67976,,,,,,Pass,Pass
1886,1058218,The Big Boss,1971,80229,677778,"[{'source_projectx_id_mapped': 'rovi_id:12427000,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '1886'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1058218,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":97,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
1894,1077695,Tuff Turf,1985,587174,587174,,,,,,Pass,Pass
1895,1915960,Undertaking Betty,2002,90382,90382,,,,,,Pass,Pass
1904,1445120,K-9: P.I.,2002,5574,5574,,,,,,Pass,Pass
1908,1076114,Thunderbirds Are GO,1966,586478,586478,,,,,,Pass,Pass
1910,1859326,After Image,2001,81879,81879,,,,,,Pass,Pass
1914,456973,Smokey and the Bandit II,1980,52268,52268,,,,,,Pass,Pass
1922,452570,The Invisible Man,1933,73650,73650,,,,,,Pass,Pass
1923,430414,Happy Gilmore,1996,55829,55829,,,,,,Pass,Pass
1932,1844582,Lakshya,2004,632691,632691,,,,,,Pass,Pass
1933,1725536,The Forgotten,2004,70456,70456,,,,,,Pass,Pass
1935,2004328,Knight Club,2001,196061,196061,,,,,,Pass,Pass
1936,1070187,This Happy Breed,1944,583139,583139,,,,,,Pass,Pass
1956,426225,Backtrack,1990,76701,76701,,,,,,Pass,Pass
1968,1898799,Imagining Argentina,2003,80871,80871,,,,,,Pass,Pass
2013,187579,Battle Royale,2000,85312,85312,,,,,,Pass,Pass
2020,1072000,True Confessions,1981,87228,87228,,,,,,Pass,Pass
2033,429548,Heidi,1937,679096,679096,,,,,,Pass,Pass
2043,1053523,Ace High,1968,125272,125272,,,,,,Pass,Pass
2046,1056252,Black Widow,1987,55756,55756,,,,,,Pass,Pass
2049,1061276,The Last Man on Earth,1964,67312,67312,,,,,,Pass,Pass
2055,435854,Commandments,1997,76284,76284,,,,,,Pass,Pass
2062,234173,Thomas & Friends: Thomas' Snowy Surprise,2003,1109567,1109567,,,,,,Pass,Pass
2078,1650016,A Wrinkle in Time,2003,39892,39892,,,,,,Pass,Pass
2083,451029,Let Him Have It,1991,54244,54244,,,,,,Pass,Pass
2090,1094788,His Private Secretary,1933,844356,844356,,,,,,Pass,Pass
2116,1748428,Alfie,2004,67254,67254,,,,,,Pass,Pass
2122,449434,Lady Chatterley's Lover,1981,98310,98310,,,,,,Pass,Pass
2148,1748531,Callas Forever,2002,81584,81584,,,,,,Pass,Pass
2154,2220910,Fierce People,2005,100888,100888,,,,,,Pass,Pass
2172,1874852,Blessed,2004,71045,71045,,,,,,Pass,Pass
2178,1776524,3 Steps to Heaven,1995,193232,193232,,,,,,Pass,Pass
2179,301905,Alien Abduction,2005,184926,184926,,,,,,Pass,Pass
2180,1703385834,Beautiful Boxer,2004,903144,903144,,,,,,Pass,Pass
2181,2066400,Smile,2005,73047,73047,,,,,,Pass,Pass
2188,18320332,Nobody Knows,2004,91446,91446,,,,,,Pass,Pass
2192,1065675,Jeremy,1973,580629,580629,,,,,,Pass,Pass
2196,1777135,Hotel Rwanda,2004,80999,80999,,,,,,Pass,Pass
2203,426018,Breaker Morant,1980,122581,122581,,,,,,Pass,Pass
2205,1799423,Lethal,2005,4815,4815,,,,,,Pass,Pass
2210,472136,The Land Before Time V: The Mysterious Island,1997,71983,71983,,,,,,Pass,Pass
2211,1800004,Rory O'Shea Was Here,2004,67054,67054,,,,,,Pass,Pass
2213,1754429,The I Inside,2004,79536,79536,,,,,,Pass,Pass
2215,452943,Mojave Moon,1996,49858,49858,,,,,,Pass,Pass
2224,54012,Lenny Bruce: Without Tears,1972,514735,514735,,,,,,Pass,Pass
2226,1807385,Inside Deep Throat,2005,100933,100933,,,,,,Pass,Pass
2231,141329,After Stonewall,1999,538558,538558,,,,,,Pass,Pass
2232,434239,The Crying Game,1992,51764,51764,,,,,,Pass,Pass
2238,17831247,Paradise Alley,1978,12266205,12266205,,,,,,Pass,Pass
2239,434008,D.C. Cab,1983,567744,567744,,,,,,Pass,Pass
2240,260499,Malevolence,2004,551638,551638,,,,,,Pass,Pass
